u,v,metres
88,76,81.24
88,77,76.87
88,87,169.14
89,80,21.78
89,1183,79.86
89,1200,176.35
90,1002,83.24
90,139136,82.46
91,1049,50.96
91,1166,93.70
91,1167,135.76
92,122497,46.70
92,135085,19.39
93,94,212.39
93,39710,27.14
94,67,190.02
95,261,102.97
95,4763,116.79
95,4769,50.93
96,4356,60.35
96,4357,100.75
96,4739,147.31
96,4751,60.09
97,229,106.09
97,1041,271.11
97,1055,166.97
98,994,69.25
98,1033,112.80
98,12223,174.86
99,3927,141.64
99,100275,129.64
100,12957,12.37
100,26239,6.50
100,128448,35.29
101,26350,413.56
101,132045,252.14
102,109,196.94
102,67359,5.53
102,78058,121.04
103,18625,310.09
103,67361,6.60
104,18626,75.36
104,46833,83.53
104,67363,10.31
105,27759,9.74
105,29617,154.39
105,84414,90.44
106,27693,68.10
106,139733,41.84
107,18996,112.65
107,67352,5.42
108,46762,143.61
108,139644,86.66
109,110,308.75
109,132517,125.35
110,111,65.07
110,18608,596.05
111,18611,208.77
111,67357,7.67
112,3256,121.35
112,99862,248.72
113,4456,63.88
113,138822,4.33
114,4508,120.15
114,4512,104.74
114,109691,210.55
115,4508,39.18
115,100426,23.45
116,4488,31.27
116,4511,18.60
116,4525,57.65
117,4511,44.21
117,4524,18.31
117,4526,64.88
118,556,74.75
118,557,54.84
118,4524,101.06
118,23008,113.00
119,120,101.58
119,23007,153.91
120,4588,140.41
120,101540,5.86
120,101541,12.12
121,73830,11.71
121,129272,10.10
121,133514,64.39
122,4775,181.81
122,4780,159.68
123,140626,105.00
124,107751,27.70
124,135101,24.27
125,42946,71.65
126,130829,241.55
127,114753,21.00
128,139740,715.16
129,5267,373.09
129,26219,22.75
130,133616,12.66
131,799,110.12
131,73748,37.10
132,4848,80.65
132,4864,12.42
133,40798,60.53
133,69249,49.10
134,1523,84.40
134,30353,142.10
134,127796,7.66
135,78,95.72
135,81,111.28
135,136,136.30
136,135,136.30
137,141,94.45
137,142,73.25
138,139,119.16
138,357,232.29
138,2946,144.35
138,100370,42.60
139,138,119.16
139,362,139.37
139,28413,197.77
139,109809,63.92
140,141,207.34
140,2948,20.61
140,19636,17.37
141,78,54.57
141,137,94.45
141,140,207.34
142,137,73.25
142,143,174.84
142,144,68.69
143,82,76.67
143,142,174.84
144,82,199.43
144,142,68.69
144,1201,73.25
145,79,73.25
145,86,143.84
145,351,15.72
146,1081,64.13
146,1172,80.02
146,8641,106.31
146,110944,68.33
147,148,43.85
147,1154,33.87
148,147,43.85
148,149,27.82
148,39719,29.33
149,148,27.82
149,150,75.63
149,356,57.59
150,84,104.04
150,149,75.63
150,5149,44.41
150,131064,48.93
151,68,50.83
151,39719,195.78
152,431,338.38
152,102870,75.90
153,69904,53.70
154,133779,113.41
154,140407,87.58
155,3965,156.15
155,3966,91.00
155,13001,13.39
156,362,178.36
156,364,97.30
156,11994,12.98
157,4995,73.03
158,4852,35.65
158,127627,140.32
159,12715,38.89
159,39352,446.65
160,5031,84.19
160,128204,28.51
161,70154,28.39
161,70155,17.82
162,5033,89.19
162,107899,10.30
163,5036,61.50
163,107889,9.74
164,129,23.84
164,72310,13.34
165,13246,10.24
165,107030,107.10
166,919,13.39
166,114711,151.80
167,916,25.80
167,940,23.59
168,952,43.97
168,128141,51.60
169,110305,127.61
170,136566,30.43
170,136567,27.18
171,999,65.08
172,1187,120.05
172,28711,107.90
173,174,136.35
174,3572,161.81
174,3579,57.42
175,22993,7.88
175,22994,10.24
176,447,101.78
176,100393,43.62
177,176,74.99
177,23031,60.52
177,100391,28.21
178,1021,15.33
178,22993,20.61
178,103697,27.69
179,189,46.58
180,4411,84.10
180,4475,111.08
180,4477,84.52
181,4411,96.22
181,37884,27.47
181,108656,40.63
182,26793,7.05
183,269,46.51
183,4760,58.92
183,26034,119.93
184,4799,22.35
184,4813,66.84
184,101610,7.31
185,23006,78.79
185,139280,43.32
185,141102,7.42
186,568,37.93
186,4688,134.24
186,107417,100.22
187,4476,180.35
187,37887,72.42
188,3585,75.71
188,102866,102.13
189,138809,7.31
190,4385,143.00
190,71515,48.11
191,190,61.17
191,43267,100.74
192,220,165.72
192,117660,3.25
193,3751,39.16
193,3787,139.65
194,195,53.10
194,107561,37.64
195,3734,236.33
195,12692,56.70
196,133728,7.31
196,133734,27.37
197,107564,207.51
197,133732,6.50
198,449,13.00
198,3642,118.24
198,3647,141.77
199,3626,95.47
199,3647,45.29
199,3648,129.60
200,201,35.57
200,3625,93.04
200,3626,20.45
201,200,35.57
201,3631,22.24
201,24177,7.66
202,203,71.57
202,502,116.05
202,3475,67.90
202,121952,43.49
203,202,71.57
203,519,136.17
203,520,42.36
204,66942,16.40
205,69328,118.78
205,133275,61.23
206,3653,220.16
206,3688,38.17
206,3689,52.15
207,3458,154.41
207,3665,22.86
207,3666,15.33
208,3461,80.19
208,3668,25.31
208,3669,11.06
209,3858,42.64
209,3878,63.86
209,4332,152.82
209,4334,38.23
210,3529,100.67
210,4278,121.89
210,4332,35.74
210,111372,92.74
210,135841,32.15
211,137518,23.61
211,137922,34.68
212,3560,84.58
212,108192,55.64
213,3560,21.21
213,39634,61.99
214,71,53.44
214,28411,5.53
215,216,82.65
215,3798,52.92
215,100291,56.15
215,115500,47.42
216,215,82.65
216,3973,171.61
216,29331,143.66
216,115497,73.75
217,62768,65.58
217,120540,38.35
218,219,29.74
218,3765,193.97
219,3741,24.23
219,3748,44.92
219,117660,158.10
220,133279,3.94
220,139457,7.78
221,4318,156.06
221,12954,14.13
221,100402,209.98
222,3783,103.58
222,117661,7.88
222,117662,13.66
223,3817,131.48
223,3818,58.41
223,26942,43.42
224,3924,64.69
224,3953,17.79
224,3955,52.76
224,39579,39.39
225,4638,146.53
225,18229,189.90
225,119478,106.92
226,1099,196.42
226,1114,61.40
226,25897,8.90
227,1057,39.39
228,268,39.18
228,1143,25.14
229,1042,171.04
229,1142,60.68
229,110543,63.92
230,1046,221.01
230,1050,90.94
230,1053,84.41
230,122663,10.83
231,232,115.48
231,4709,97.13
231,4735,185.06
231,17536,9.29
232,231,115.48
232,4714,90.69
232,72553,41.54
232,129154,118.92
233,4697,91.07
233,4708,100.71
234,4809,93.38
234,4811,110.61
234,128398,37.94
235,4571,21.69
235,4573,31.90
236,186,90.17
236,4695,147.34
237,34966,81.48
237,39348,7.86
238,13708,9.31
238,70223,7.76
238,140739,6.21
239,659,95.27
239,671,67.33
239,707,102.88
240,667,56.56
240,682,54.72
240,711,68.93
240,714,58.15
241,40419,174.41
241,111088,13.73
242,36,66.92
242,12669,83.29
242,40419,39.62
243,14187,61.88
243,43195,29.78
243,43198,37.07
244,15309,13.46
244,111648,81.17
244,111649,76.95
245,425,185.54
245,11954,155.67
246,381,55.35
246,28447,12.56
246,69312,60.01
247,1321,85.63
247,1342,175.96
247,69336,14.13
248,1358,93.02
248,39311,9.81
249,30346,55.91
249,42485,41.22
250,1404,57.72
250,1514,125.14
250,42482,67.20
251,4838,32.54
251,4842,38.06
252,251,76.38
252,4841,37.25
253,101076,10.87
254,43691,9.16
254,138717,11.06
254,139952,8.43
255,8475,32.26
255,82323,62.09
256,5993,139.42
256,8571,63.22
256,43692,7.05
257,25903,11.97
257,120998,138.13
257,128105,3.34
258,5257,278.10
258,15045,86.29
258,39394,10.30
259,5164,37.92
259,19638,10.52
260,25905,38.28
260,117443,142.92
261,95,102.97
261,136567,20.61
262,4341,28.19
262,129177,91.57
262,129178,5.42
263,4352,221.31
263,129178,30.35
264,4340,53.97
264,4365,73.79
264,123392,33.14
265,4340,137.61
265,4364,118.54
265,43185,78.20
266,26244,26.71
266,27294,11.17
267,1128,78.16
267,1134,211.70
267,100292,40.58
268,1120,253.70
268,1147,136.42
268,138922,7.86
269,12886,139.44
270,4770,91.07
271,4740,89.80
271,100303,79.35
272,4728,97.52
272,23013,63.48
272,101526,125.05
273,62723,95.67
274,14646,9.82
274,130808,155.74
275,14956,44.48
275,115690,74.01
276,27937,59.73
276,62655,139.11
277,15568,12.23
277,140694,8.74
278,27680,37.76
278,141724,360.18
279,17840,10.01
279,66896,48.71
280,26232,7.78
280,141095,16.25
281,1297,67.67
281,33456,88.59
282,367,36.18
282,109333,19.66
283,826,238.83
283,5337,65.69
283,40122,12.12
284,5342,62.99
285,5331,191.50
285,139876,209.56
286,5347,126.89
286,5350,37.95
286,5351,36.85
287,5331,42.05
288,72077,354.81
288,118882,9.47
289,118853,48.29
290,289,384.26
290,69280,382.96
291,118825,34.23
291,139506,236.04
292,5792,60.25
293,116046,6.50
294,12035,10.71
294,107419,8.91
295,296,191.53
295,4190,65.38
296,23988,168.04
296,106455,69.03
297,23993,86.95
297,40711,18.63
298,22733,677.45
299,99938,140.22
300,135375,18.63
301,139743,7.66
302,4191,78.27
302,106424,218.34
303,109997,105.96
304,3029,82.81
304,44741,102.66
305,3033,202.06
305,40708,23.29
306,3027,154.00
306,3028,75.50
306,3040,40.43
307,41193,7.66
307,104455,12.28
308,309,85.21
308,12905,54.58
309,2955,63.03
309,2959,45.83
310,2974,46.15
310,2975,22.48
311,1837,166.79
311,24040,76.93
311,138137,6.59
312,313,44.23
312,24070,56.59
313,312,44.23
313,314,60.83
314,313,60.83
314,48358,93.07
314,135986,189.86
315,6944,308.88
315,34488,174.50
316,20510,19.66
316,34498,30.72
316,34505,118.35
317,99818,8.94
317,99819,178.57
318,14145,42.09
318,27266,21.89
318,27267,47.05
318,99823,7.01
319,14143,321.59
320,7354,161.50
320,7431,225.83
320,80120,299.19
320,99820,4.47
321,90892,37.97
321,90893,69.74
321,90904,36.89
322,13967,56.64
322,90892,150.66
322,120932,64.71
323,7255,38.15
323,7325,56.60
323,80097,24.52
324,12679,55.09
324,133761,20.29
325,12678,309.69
325,110080,125.07
325,114653,7.66
326,3016,48.29
326,41193,101.24
326,137671,9.81
327,44956,32.67
328,329,166.54
329,139182,158.89
330,331,213.55
330,141821,11.33
331,330,213.55
331,1705,48.79
331,114670,12.23
332,1670,49.93
332,3231,102.31
332,118145,20.05
333,334,242.85
333,3196,41.15
333,3231,56.80
333,24092,36.89
334,333,242.85
334,1678,35.10
334,1683,29.23
335,336,89.75
335,1692,94.03
335,1842,75.13
336,335,89.75
336,337,179.54
336,1839,38.16
336,3054,43.68
337,336,179.54
337,3035,55.78
338,337,89.49
338,106971,39.38
339,12029,34.68
339,12031,14.10
339,106437,132.72
340,106425,70.36
340,106429,6.76
340,106443,57.54
341,12899,11.71
341,67120,245.04
341,114472,117.07
342,107758,68.67
343,12904,112.72
344,309,91.16
344,2969,89.19
345,2968,53.55
346,345,21.38
346,2970,95.53
347,3071,48.69
347,40705,34.23
348,349,302.13
349,348,302.13
349,141694,23.18
349,141695,19.90
350,77,105.29
351,145,15.72
351,356,50.72
351,141750,22.34
352,356,73.78
352,1175,33.75
353,355,94.30
353,2912,16.68
353,2915,10.07
354,2912,15.57
354,2917,121.39
355,353,94.30
355,2918,67.21
356,149,57.59
356,351,50.72
356,352,73.78
357,138,232.29
357,2920,94.68
357,138197,71.30
358,359,19.89
358,13196,47.87
358,138197,30.10
359,358,19.89
359,135817,31.15
359,138196,35.90
360,361,231.09
360,363,86.04
360,135818,64.53
361,360,231.09
361,755,236.96
361,11987,14.03
362,139,139.37
362,156,178.36
362,13197,88.85
362,101597,44.43
363,360,86.04
363,364,209.14
363,2952,62.11
364,361,89.03
364,363,209.14
365,28409,7.58
365,139100,22.89
366,11940,79.02
366,11948,94.24
366,102529,109.52
367,831,260.27
368,820,20.85
368,119465,52.36
369,1363,140.21
369,28459,69.51
369,120683,136.16
370,9118,58.72
370,43257,11.92
371,100817,24.74
372,134,68.05
373,106530,86.24
373,138918,59.78
374,101560,14.50
374,138288,66.42
375,117335,230.60
375,140716,149.50
376,375,118.11
376,973,77.73
376,140624,7.66
377,820,381.54
377,831,38.18
377,31303,60.40
378,33234,74.94
378,44008,101.07
378,120696,84.47
379,28428,53.60
379,116226,62.36
380,246,44.84
381,246,55.35
381,1472,84.53
381,139715,169.24
382,1418,112.49
382,43255,84.76
382,139286,8.74
383,1339,84.91
383,1423,62.11
383,39320,156.32
384,39333,159.06
384,138889,42.54
385,1462,135.09
385,9122,11.17
385,139265,7.86
386,1330,116.99
386,9460,10.30
387,9129,25.32
387,138029,6.59
388,138831,76.04
388,141691,3.25
389,13589,18.09
389,139118,113.41
390,138807,23.38
391,9225,37.87
391,13593,16.82
391,69335,24.75
392,9215,76.79
392,9226,33.71
393,13271,21.83
393,139384,41.88
394,15595,76.42
394,15656,40.75
395,15609,44.50
395,43609,18.37
396,43873,48.19
396,92772,5.86
397,88958,42.95
397,92784,7.88
397,114371,12.42
398,88953,122.69
398,88959,53.38
398,92785,6.21
399,85993,3.34
399,119799,26.14
400,399,30.95
400,47014,89.69
401,402,70.70
401,86913,11.33
402,14563,39.98
402,26583,149.52
402,86914,12.88
403,26588,134.15
403,46927,154.50
403,79608,5.56
404,46903,486.49
404,79824,7.01
405,68166,156.70
406,128578,196.56
406,141082,9.71
407,115223,5.53
407,116488,249.21
408,69152,12.98
408,100031,26.89
409,10680,37.25
409,16397,7.78
409,16407,41.20
410,409,113.54
410,16399,138.76
411,16401,7.86
411,32485,57.37
411,139125,82.58
412,411,108.14
412,16402,8.90
413,16419,11.33
413,140105,25.55
413,140960,17.92
414,16421,36.17
414,16458,8.59
414,128174,4.47
415,16425,122.55
415,22154,55.98
416,16434,119.89
416,141373,43.64
417,22145,50.98
417,69994,66.97
418,26155,45.60
418,141174,114.21
419,418,61.03
419,128109,183.53
420,15786,57.10
420,128111,6.59
421,15813,54.93
421,22255,53.17
422,112157,98.85
422,138171,7.42
423,1481,79.08
423,73535,6.76
423,115452,257.87
424,133625,142.15
425,17530,77.44
425,63688,38.00
426,28433,11.33
426,28437,185.40
427,428,170.79
427,17870,240.69
428,433,31.80
428,70123,133.05
429,30,60.83
429,758,58.76
430,1512,29.09
430,28433,222.11
431,432,21.92
431,434,47.47
432,434,42.20
432,17530,33.37
433,432,72.85
433,17531,12.37
434,435,160.63
435,11956,71.87
435,28449,22.50
436,28483,32.90
437,90,60.29
438,67,17.47
438,139386,141.81
439,437,14.50
440,438,14.03
441,440,63.44
442,441,60.09
442,19695,45.30
443,100381,160.72
444,443,22.83
444,19696,12.88
445,444,5.51
446,447,26.17
446,12002,27.08
447,171,46.16
447,446,26.17
448,19694,328.83
449,198,13.00
449,450,120.41
449,3641,206.12
450,449,120.41
450,451,50.44
450,100810,97.65
451,450,50.44
451,3402,61.24
451,3421,139.81
451,39675,91.47
452,453,194.19
452,3263,136.92
452,39670,9.29
453,452,194.19
453,3484,36.89
453,24223,41.20
454,455,39.01
454,3484,31.43
454,39684,53.38
455,454,39.01
455,495,74.53
455,24200,25.31
455,113118,45.71
456,43251,12.42
457,3288,10.41
457,3291,21.38
457,39427,14.84
458,3335,81.89
458,138972,41.99
459,458,147.16
459,116049,27.70
460,459,112.22
460,39426,16.30
461,462,139.57
461,509,82.35
461,106653,55.17
462,461,139.57
462,463,168.82
462,511,62.83
463,462,168.82
463,512,41.18
463,138214,31.60
464,465,174.47
464,518,58.59
464,138214,117.32
465,464,174.47
465,3495,34.04
465,3496,18.94
466,469,25.01
467,67481,265.03
468,467,29.27
468,100575,383.48
469,5382,11.97
470,26246,173.31
470,106655,25.60
471,43313,54.02
471,135882,150.05
472,2421,50.16
472,40167,22.54
473,14219,55.58
473,40195,5.56
473,40196,5.56
473,40291,67.34
474,2346,91.08
474,40163,74.57
474,40291,6.36
475,476,214.83
475,6777,18.37
475,40371,137.33
476,475,214.83
476,483,311.73
476,40359,26.21
477,478,126.07
477,40344,151.17
478,483,330.01
478,40344,87.50
478,40346,23.41
479,18569,139.16
479,127649,24.07
480,2296,137.39
480,139172,39.03
481,2301,160.49
481,2304,185.67
481,18553,83.77
481,69326,64.30
482,2305,164.37
482,18550,4.66
482,18553,29.75
483,476,311.73
483,478,330.01
483,40352,23.94
484,13405,116.28
484,18333,69.72
485,69523,290.17
485,134255,101.35
486,115889,64.30
486,140994,8.95
487,115892,4.58
488,489,7.67
488,14255,233.88
488,116252,42.67
489,488,7.67
489,137934,95.47
490,133483,8.90
491,122463,5.56
491,122475,55.43
491,135997,26.00
492,10255,201.46
492,18300,10.30
492,31615,30.34
493,525,137.61
493,3361,44.60
493,3434,41.70
493,3562,51.68
494,3360,109.86
494,3361,37.09
494,24196,71.32
495,455,74.53
495,496,100.66
495,500,160.96
496,495,100.66
496,3265,30.42
496,39671,6.76
497,3267,112.64
497,3353,21.15
497,39671,50.61
498,3326,255.19
498,3333,25.57
498,106654,4.58
499,3328,21.15
499,3330,32.41
499,24233,31.59
500,495,160.96
500,501,68.25
500,24201,17.37
500,39679,31.21
501,500,68.25
501,503,27.82
501,39680,26.69
502,202,116.05
502,523,49.88
502,39680,98.01
503,501,27.82
503,517,56.34
503,110871,112.45
504,505,41.16
504,506,32.41
504,3277,92.35
505,504,41.16
505,513,58.59
505,110871,48.01
506,504,32.41
506,507,23.75
506,3353,176.56
507,506,23.75
507,508,65.26
507,24210,90.84
507,73191,66.07
508,507,65.26
508,3277,45.31
508,3350,50.05
509,461,82.35
509,516,64.51
509,3349,24.91
510,511,44.54
510,3355,4.33
510,24205,43.42
511,462,62.83
511,510,44.54
511,512,166.85
511,516,70.06
512,463,41.18
512,511,166.85
512,515,44.47
513,505,58.59
513,24204,26.00
513,73365,47.83
514,515,39.14
514,524,150.12
514,45121,25.10
514,113140,20.58
515,512,44.47
515,514,39.14
515,518,146.79
515,100574,86.74
516,509,64.51
516,511,70.06
516,3354,45.49
517,503,56.34
517,523,151.24
517,113140,22.75
518,464,58.59
518,515,146.79
518,520,159.35
518,524,40.08
519,203,136.17
519,523,19.50
519,524,27.10
520,203,42.36
520,518,159.35
520,3496,46.09
520,24180,33.74
521,3281,39.76
521,3487,67.77
521,111355,95.70
522,3486,42.77
522,3487,13.39
522,24180,153.67
523,502,49.88
523,517,151.24
523,519,19.50
524,514,150.12
524,518,40.08
524,519,27.10
525,493,137.61
525,3426,14.50
525,3518,31.49
526,3470,18.93
526,3471,27.88
526,3519,33.58
527,3442,45.71
527,3456,38.93
527,3471,77.00
528,3453,143.01
528,3456,44.48
528,3524,89.24
528,106647,37.93
529,3854,118.11
529,3890,57.75
529,118225,56.02
530,3881,85.60
530,3890,17.92
530,4292,44.22
531,3527,123.43
531,3942,115.04
531,4282,8.96
531,39618,61.48
532,3923,89.65
532,3955,81.30
532,4325,12.42
533,12959,9.16
533,141438,5.53
534,4373,22.27
534,26762,131.32
534,26763,23.45
535,4387,175.85
535,13909,7.86
535,39525,7.78
536,4393,187.84
536,75596,71.23
536,141018,66.25
537,120049,138.48
537,140749,44.54
537,141018,7.86
538,539,44.81
538,4421,149.91
538,4460,97.90
538,140749,50.19
539,538,44.81
539,540,52.31
539,4463,99.98
540,539,52.31
540,26756,31.30
540,100398,17.65
541,542,9.89
541,4423,97.33
541,26756,46.10
542,541,9.89
542,4447,62.42
542,4449,82.90
543,4446,144.11
543,4447,13.73
543,106661,13.34
544,4513,52.31
544,106661,51.20
544,111876,59.71
544,120963,21.78
545,546,35.60
545,4418,137.16
545,4513,164.65
545,120045,104.99
546,545,35.60
546,100417,51.22
546,115609,66.65
547,548,122.80
547,39511,45.55
547,100420,46.62
548,547,122.80
548,549,34.62
548,4483,148.41
549,548,34.62
549,4490,12.66
549,4540,52.01
550,551,52.78
550,4490,86.28
550,39503,62.84
551,550,52.78
551,4531,11.17
551,39500,125.67
552,558,70.01
552,4522,185.01
552,4531,53.85
553,554,34.74
553,39486,26.88
553,107724,120.23
554,553,34.74
554,555,43.69
554,39489,24.56
555,554,43.69
555,39487,30.20
555,43277,20.61
555,127811,122.44
556,118,74.75
556,39492,36.62
556,140743,68.71
557,118,54.84
557,558,141.90
557,4523,47.99
557,4623,78.74
558,552,70.01
558,557,141.90
558,4543,55.02
559,4541,13.19
559,4543,61.59
559,4621,62.42
560,561,25.53
560,4533,152.47
560,4541,71.51
561,560,25.53
561,4536,42.01
561,4601,25.65
562,563,48.15
562,4536,20.34
562,4602,31.53
563,562,48.15
563,564,71.91
563,4537,18.94
564,563,71.91
564,4555,81.11
564,4665,119.21
565,566,93.27
565,4561,58.97
565,4665,16.29
566,565,93.27
566,567,76.04
566,4551,69.02
567,566,76.04
567,4666,37.09
567,39497,4.33
568,186,37.93
568,4565,51.11
568,4689,139.50
569,4710,95.24
569,4712,46.31
569,4718,92.15
570,4710,101.69
570,4715,62.51
570,26184,8.95
571,572,8.91
571,26056,17.28
571,122674,63.83
572,571,8.91
572,573,51.84
572,100353,78.23
573,572,51.84
573,12265,46.29
574,1032,20.61
574,1055,93.48
574,132737,3.25
575,97,99.81
575,1032,136.95
575,132735,70.73
576,12261,76.11
576,117455,61.91
576,132736,58.76
577,1041,109.63
577,117455,70.56
577,128187,106.30
578,111161,65.09
579,1076,183.33
579,11970,167.69
580,581,71.38
580,139142,700.50
581,108554,45.98
581,108555,55.57
582,17781,13.38
582,73843,27.87
583,31501,10.07
583,133542,18.83
584,112885,52.32
584,112886,48.77
585,586,124.26
585,62065,47.25
586,14546,130.39
586,109772,8.79
587,588,269.52
587,69074,8.43
587,96485,157.21
588,589,277.05
588,31505,15.85
589,31500,17.82
589,67845,87.82
590,591,253.59
590,31510,15.90
591,592,95.50
591,17659,70.56
591,31504,8.96
592,593,181.28
592,31503,6.76
593,594,79.46
593,19698,60.13
593,76436,10.07
594,595,135.99
594,17604,55.69
594,45343,8.08
595,596,155.25
595,17603,73.42
595,45345,9.03
596,17602,92.29
596,76437,7.01
596,114720,127.92
597,76438,16.48
597,100040,98.00
598,17691,28.13
598,17693,192.32
598,17695,23.86
598,31502,110.56
599,17679,159.56
599,17700,46.41
599,97003,35.99
600,17673,76.38
600,17675,32.54
600,96999,122.74
601,17666,272.51
601,74325,42.09
601,96994,117.62
602,96994,55.92
602,131225,57.51
602,140855,135.17
603,14543,82.74
603,140856,6.59
604,90878,121.66
605,43239,10.94
605,110300,268.66
606,607,64.76
606,43241,8.43
607,110976,212.18
607,135100,41.92
608,43242,56.95
608,121338,186.01
609,610,127.24
609,121338,13.66
609,121340,23.59
610,609,127.24
610,110960,136.59
611,138404,58.66
612,127604,15.53
612,133751,7.90
612,134254,6.76
613,5102,60.20
613,13934,59.83
613,137947,10.00
614,5099,206.29
614,5103,79.14
615,616,177.57
615,5049,30.20
615,26801,10.30
615,26803,79.32
616,615,177.57
616,110142,149.82
617,618,67.26
618,119317,136.29
619,12424,48.24
619,39371,34.54
620,619,140.92
621,109604,5.97
621,139143,23.33
622,34967,83.71
622,136553,7.01
622,136554,13.97
623,749,282.33
623,136554,39.57
623,139288,8.55
624,30365,93.75
624,34969,36.74
624,111272,110.73
625,31859,70.36
625,107353,7.42
625,111266,36.13
626,26853,156.33
626,26909,31.43
626,107354,6.67
627,628,32.55
627,71371,56.39
628,627,32.55
628,13002,136.63
628,13919,111.43
628,113705,261.62
629,5133,132.52
629,5134,43.85
629,31658,59.09
629,109606,11.97
630,631,80.87
630,13920,66.80
630,140761,128.15
631,630,80.87
631,13917,14.82
631,108351,32.65
632,63355,14.75
632,107346,152.77
632,138681,3.98
633,634,75.45
633,26870,154.78
633,141430,10.89
634,633,75.45
634,13014,105.77
634,13017,153.63
634,26858,69.96
635,39360,11.12
635,128166,70.84
636,115924,101.14
636,138358,184.52
637,138403,198.15
638,40448,118.30
639,642,104.36
640,18427,31.31
641,40419,147.22
642,639,104.36
642,666,89.05
642,695,28.99
643,644,45.59
643,695,24.49
643,722,39.39
644,643,45.59
644,645,105.72
644,40417,38.08
645,644,105.72
645,716,163.17
645,721,26.37
645,725,44.23
646,714,60.41
646,716,82.47
646,13699,51.30
646,26773,231.43
647,650,54.27
647,717,173.17
647,719,48.94
647,727,133.09
648,677,65.60
648,711,209.97
648,713,54.01
648,121945,64.50
649,718,173.27
649,719,18.94
649,721,25.13
650,647,54.27
650,651,60.25
650,668,185.53
650,13700,49.03
651,650,60.25
651,652,116.03
651,690,139.49
652,651,116.03
652,692,50.11
652,700,41.53
653,656,106.61
653,657,171.11
653,700,22.87
653,40423,78.45
654,655,212.53
654,666,65.15
654,727,82.66
654,121280,166.36
655,654,212.53
655,656,35.78
655,689,130.86
656,653,106.61
656,655,35.78
656,13700,178.81
657,653,171.11
657,658,57.25
657,40427,20.61
658,657,57.25
658,659,76.49
658,671,88.30
659,658,76.49
659,110107,13.19
660,661,53.35
660,13696,79.57
661,660,53.35
661,5045,47.88
661,13698,87.85
662,663,56.02
662,13698,11.38
662,40434,71.87
663,662,56.02
663,108120,14.79
664,665,231.07
664,672,40.26
664,675,60.07
665,664,231.07
665,117859,37.97
665,117871,10.24
666,642,89.05
666,654,65.15
