id,lon,lat
386,88.25136,22.60626
387,88.26898,22.58858
388,88.26747,22.59015
389,88.32290,22.53916
390,88.32763,22.54246
391,88.32815,22.54276
392,88.29456,22.54369
393,88.29622,22.54206
394,88.29606,22.53658
395,88.30171,22.53495
396,88.30950,22.53801
397,88.31337,22.53817
398,88.31401,22.53822
399,88.28256,22.54957
400,88.29021,22.54806
401,88.29354,22.53951
402,88.29331,22.53863
403,88.28653,22.54276
404,88.28649,22.54319
405,88.28762,22.54861
406,88.29468,22.54347
407,88.29316,22.53800
408,88.40538,22.59549
409,88.40479,22.59633
410,88.40451,22.59675
411,88.40566,22.59749
412,88.40656,22.59621
413,88.40698,22.59645
414,88.40598,22.59703
415,88.40607,22.59774
416,88.40579,22.59814
417,88.40670,22.59685
418,88.40644,22.59795
419,88.40666,22.59765
420,88.40690,22.59731
421,88.40769,22.59874
422,88.40862,22.59742
423,88.40793,22.59842
424,88.40736,22.59668
425,88.40715,22.59697
426,88.40840,22.59773
427,88.37015,22.56858
428,88.36968,22.57177
429,88.36938,22.57141
430,88.37009,22.57120
431,88.37090,22.57014
432,88.36949,22.57053
433,88.37813,22.48337
434,88.38512,22.48270
435,88.38526,22.48306
436,88.38589,22.48304
437,88.38660,22.48252
438,88.36966,22.50352
439,88.37407,22.50412
440,88.37985,22.50315
441,88.45195,22.58161
442,88.45336,22.58168
443,88.45639,22.58129
444,88.46278,22.58017
445,88.43364,22.62679
446,88.43374,22.62662
447,88.43402,22.62896
448,88.43404,22.62964
449,88.44262,22.62289
450,88.44156,22.62322
451,88.44796,22.62202
452,88.43483,22.63299
453,88.43482,22.63373
454,88.43324,22.63987
455,88.43165,22.64272
456,88.43262,22.64062
457,88.43307,22.64011
458,88.43265,22.64129
459,88.43618,22.64800
460,88.43716,22.65108
461,88.43799,22.65230
462,88.43925,22.65432
463,88.44216,22.66132
464,88.42232,22.63117
465,88.42982,22.64062
466,88.43023,22.64104
467,88.41424,22.62282
468,88.41826,22.62695
469,88.42028,22.62846
470,88.40374,22.62158
471,88.40701,22.62197
472,88.40270,22.62142
473,88.39965,22.62104
474,88.39034,22.61878
475,88.39067,22.61885
476,88.39229,22.61969
477,88.39392,22.61992
478,88.39436,22.61998
479,88.37323,22.61887
480,88.38331,22.61929
481,88.38406,22.61926
482,88.38697,22.61893
483,88.37928,22.61873
484,88.37914,22.61871
485,88.37300,22.53489
486,88.37174,22.53378
487,88.36866,22.53076
488,88.36619,22.52818
489,88.37222,22.52928
490,88.37312,22.53636
491,88.37320,22.53735
492,88.37575,22.53915
493,88.37199,22.53945
494,88.38245,22.56565
495,88.38431,22.56523
496,88.38186,22.56571
497,88.37189,22.56447
498,88.37315,22.56332
499,88.37413,22.56337
500,88.37456,22.56340
501,88.37486,22.56361
502,88.37745,22.56591
503,88.36992,22.56543
504,88.35978,22.57529
505,88.35228,22.57737
506,88.36174,22.59568
507,88.35740,22.58182
508,88.35516,22.57659
509,88.35304,22.57208
510,88.35305,22.56949
511,88.35938,22.56487
512,88.35870,22.56298
513,88.34440,22.57192
514,88.35680,22.56735
515,88.36949,22.60694
516,88.36884,22.60715
517,88.36576,22.60557
518,88.36129,22.60178
519,88.34811,22.57891
520,88.34414,22.58591
521,88.34963,22.58436
522,88.34376,22.58614
523,88.34045,22.58694
524,88.33272,22.58182
525,88.32414,22.56803
526,88.32624,22.57026
527,88.32937,22.57538
528,88.33528,22.58033
529,88.33585,22.57938
530,88.33512,22.57484
531,88.33481,22.57422
532,88.34531,22.65256
533,88.27435,22.61550
534,88.28184,22.61806
535,88.30873,22.65315
536,88.30938,22.65527
537,88.31319,22.65786
538,88.25425,22.60610
539,88.26094,22.60679
540,88.34826,22.57364
541,88.35914,22.57011
542,88.36494,22.56818
543,88.36700,22.57279
544,88.37235,22.58538
545,88.36819,22.58730
546,88.36075,22.56958
547,88.36030,22.56836
548,88.35173,22.58722
549,88.35824,22.58641
550,88.36042,22.58633
551,88.36131,22.58633
552,88.36975,22.59151
553,88.37468,22.60683
554,88.37429,22.58171
555,88.37483,22.58594
556,88.31948,22.49658
557,88.32215,22.50398
558,88.32212,22.51220
559,88.32403,22.51970
560,88.35813,22.57043
561,88.36119,22.58000
562,88.36278,22.58621
563,88.35577,22.57742
564,88.36028,22.57696
565,88.36499,22.57898
566,88.36924,22.57781
567,88.37353,22.57663
568,88.30924,22.56209
569,88.31009,22.56229
570,88.31482,22.56568
571,88.31847,22.56355
572,88.31122,22.56737
573,88.32519,22.55913
574,88.32149,22.56141
575,88.32531,22.55921
576,88.33259,22.55234
577,88.31846,22.56625
578,88.31622,22.56782
579,88.31486,22.56759
580,88.26138,22.57514
581,88.26806,22.56809
582,88.28075,22.56570
583,88.28107,22.56564
584,88.28430,22.56490
585,88.28664,22.56411
586,88.28714,22.56411
587,88.28747,22.56407
588,88.29343,22.56297
589,88.29852,22.56414
590,88.29914,22.56414
591,88.24818,22.58403
592,88.24852,22.58390
593,88.25777,22.57778
594,88.34310,22.57011
595,88.34912,22.56809
596,88.35234,22.56730
597,88.35029,22.55598
598,88.34747,22.56399
599,88.34786,22.56449
600,88.34991,22.57038
601,88.35082,22.57281
602,88.34851,22.56635
603,88.33878,22.56355
604,88.34528,22.56437
605,88.34715,22.56318
606,88.34749,22.57105
607,88.34841,22.57359
608,88.34109,22.56734
609,88.34519,22.56533
610,88.34503,22.56459
611,88.34563,22.56474
612,88.34506,22.56480
613,88.34697,22.56431
614,88.34718,22.56437
615,88.34744,22.56393
616,88.34695,22.56385
617,88.34554,22.56487
618,88.34738,22.56446
619,88.34805,22.56513
620,88.29866,22.51762
621,88.30328,22.51660
622,88.30354,22.51722
623,88.30368,22.51780
624,88.32145,22.51044
625,88.32285,22.51484
626,88.32138,22.51055
627,88.32279,22.51490
628,88.31806,22.50223
629,88.37702,22.65703
630,88.37861,22.62791
631,88.37724,22.65242
632,88.37704,22.65235
633,88.34070,22.58777
634,88.34246,22.58892
635,88.34299,22.59060
636,88.34363,22.59159
637,88.34578,22.59464
638,88.34785,22.60000
639,88.34849,22.60102
640,88.34851,22.60151
641,88.34971,22.60220
642,88.35036,22.60321
643,88.35411,22.61093
644,88.35369,22.61470
645,88.35363,22.61547
646,88.35326,22.61677
647,88.35379,22.62802
648,88.34757,22.61748
649,88.35325,22.61755
650,88.34318,22.60173
651,88.38352,22.60514
652,88.40094,22.60950
653,88.40932,22.61123
654,88.37927,22.60376
655,88.37367,22.60192
656,88.37560,22.60262
657,88.36650,22.59976
658,88.36985,22.60769
659,88.37386,22.60512
660,88.36987,22.60774
661,88.37200,22.61121
662,88.37207,22.61144
663,88.37230,22.63575
664,88.37466,22.64507
665,88.37973,22.65354
666,88.39523,22.64971
667,88.39643,22.65049
668,88.40227,22.65197
669,88.43570,22.65391
670,88.43660,22.65367
671,88.40228,22.65186
672,88.39652,22.65041
673,88.37539,22.59412
674,88.39121,22.59225
675,88.39073,22.59244
676,88.38986,22.59281
677,88.37831,22.59423
678,88.39088,22.59252
679,88.39121,22.59240
680,88.39307,22.58983
681,88.39212,22.58631
682,88.39851,22.58559
683,88.35682,22.57972
684,88.35448,22.58068
685,88.35418,22.57931
686,88.35642,22.57867
687,88.35061,22.57287
688,88.35109,22.57374
689,88.35123,22.57396
690,88.35120,22.57320
691,88.35106,22.57273
692,88.35236,22.57799
693,88.34994,22.58294
694,88.34979,22.58230
695,88.35122,22.58186
696,88.35299,22.58706
697,88.34891,22.57725
698,88.35171,22.58305
699,88.35567,22.58914
700,88.35496,22.58678
701,88.35408,22.58092
702,88.35425,22.58167
703,88.35520,22.58599
704,88.35565,22.58614
705,88.35282,22.58417
706,88.35270,22.58570
707,88.35219,22.58432
708,88.35453,22.58380
709,88.35775,22.58322
710,88.36185,22.58255
711,88.36389,22.58288
712,88.36524,22.58182
713,88.36601,22.58157
714,88.35235,22.58149
715,88.35878,22.57234
716,88.35984,22.57190
717,88.35339,22.57315
718,88.34880,22.57528
719,88.35141,22.57464
720,88.35364,22.57395
721,88.34678,22.57561
722,88.34865,22.57490
723,88.34557,22.57367
724,88.34789,22.57243
725,88.34635,22.57137
726,88.34728,22.57266
727,88.34454,22.56982
728,88.34572,22.57154
729,88.34486,22.56972
730,88.34400,22.56784
731,88.34766,22.57774
732,88.34939,22.57844
733,88.35008,22.57826
734,88.36292,22.57427
735,88.35771,22.57836
736,88.35773,22.57827
737,88.35755,22.57589
738,88.35786,22.57720
739,88.35674,22.57732
740,88.35705,22.57852
741,88.34898,22.57661
742,88.35022,22.57814
743,88.35039,22.58351
744,88.35413,22.58248
745,88.35588,22.58216
746,88.36024,22.58125
747,88.35819,22.57929
748,88.35834,22.57984
749,88.35852,22.58064
750,88.36143,22.58101
751,88.35300,22.59316
752,88.35485,22.59276
753,88.36379,22.59027
754,88.36883,22.58903
755,88.37179,22.58803
756,88.35659,22.59229
757,88.35719,22.59473
758,88.35664,22.59866
759,88.36346,22.59634
760,88.36509,22.59581
761,88.37089,22.59461
762,88.37313,22.59436
763,88.36220,22.59675
764,88.37279,22.61300
765,88.37587,22.60929
766,88.33068,22.54858
767,88.33127,22.54588
768,88.33144,22.54531
769,88.33014,22.54505
770,88.33079,22.54640
771,88.33147,22.54601
772,88.33324,22.54612
773,88.33316,22.51818
774,88.32457,22.52195
775,88.32599,22.54137
776,88.32416,22.51957
777,88.32996,22.51810
778,88.33884,22.51713
779,88.34045,22.51693
780,88.33293,22.51383
781,88.34188,22.50353
782,88.34245,22.50352
783,88.34523,22.50329
784,88.39710,22.53693
785,88.39610,22.53284
786,88.33536,22.58674
787,88.33584,22.58769
788,88.33920,22.58569
789,88.34154,22.58502
790,88.34283,22.58472
791,88.34402,22.58522
792,88.34245,22.58644
793,88.34350,22.58624
794,88.33726,22.58642
795,88.34173,22.58662
796,88.34205,22.60186
797,88.33683,22.58947
798,88.33940,22.59452
799,88.34263,22.59376
800,88.34438,22.59337
801,88.33608,22.58814
802,88.33943,22.58712
803,88.33428,22.58470
804,88.33361,22.58345
805,88.33703,22.58134
806,88.33730,22.58117
807,88.33777,22.58198
808,88.33613,22.57930
809,88.29974,22.60296
810,88.30025,22.60284
811,88.30315,22.60044
812,88.30535,22.59920
813,88.30915,22.59858
814,88.34411,22.75009
815,88.35199,22.67538
816,88.35074,22.66510
817,88.34765,22.65526
818,88.34755,22.65463
819,88.34762,22.65321
820,88.35059,22.64994
821,88.34653,22.65256
822,88.34797,22.65266
823,88.35820,22.65342
824,88.36187,22.65394
825,88.34990,22.65271
826,88.34826,22.65268
827,88.36221,22.65357
828,88.35822,22.65324
829,88.34992,22.65253
830,88.34822,22.65203
831,88.34709,22.65190
832,88.34656,22.65212
833,88.34614,22.65247
834,88.34844,22.65210
835,88.34998,22.65057
836,88.35087,22.64272
837,88.35097,22.63988
838,88.35104,22.63951
839,88.35139,22.63634
840,88.35208,22.63149
841,88.34326,22.60593
842,88.34221,22.60298
843,88.43701,22.64938
844,88.43739,22.65008
845,88.43633,22.64321
846,88.30177,22.57540
847,88.31443,22.59490
848,88.31576,22.59690
849,88.33350,22.58521
850,88.33367,22.59378
851,88.30186,22.67034
852,88.30659,22.66071
853,88.30651,22.66066
854,88.31502,22.65749
855,88.36006,22.56689
856,88.35613,22.56784
857,88.35738,22.56845
858,88.35356,22.56467
859,88.35280,22.56295
860,88.35199,22.55951
861,88.35461,22.56697
862,88.35455,22.56707
863,88.35066,22.55973
864,88.35480,22.55906
865,88.35240,22.56200
866,88.35242,22.56612
867,88.35510,22.56146
868,88.35345,22.56184
869,88.35499,22.56048
870,88.35329,22.56106
871,88.35339,22.56163
872,88.35381,22.56263
873,88.35616,22.56379
874,88.35734,22.56530
875,88.35818,22.56603
876,88.35416,22.56448
877,88.35279,22.56823
878,88.35459,22.56797
879,88.35532,22.56747
880,88.35605,22.56670
881,88.35530,22.56596
882,88.35703,22.56497
883,88.35432,22.56638
884,88.35517,22.56583
885,88.35442,22.56486
886,88.35335,22.56651
887,88.35396,22.56568
888,88.35192,22.56587
889,88.35382,22.56531
890,88.34792,22.56851
891,88.34871,22.57071
892,88.35096,22.57007
893,88.35122,22.57265
894,88.35565,22.56929
895,88.35623,22.57104
896,88.35314,22.57013
897,88.36719,22.57337
898,88.39736,22.56265
899,88.38955,22.57208
900,88.38947,22.57202
901,88.38937,22.57203
902,88.38922,22.57117
903,88.38930,22.57103
904,88.39616,22.56326
905,88.39634,22.56284
906,88.39679,22.56691
907,88.40380,22.57073
908,88.40411,22.57084
909,88.36311,22.56338
910,88.36083,22.56328
911,88.36185,22.56264
912,88.36731,22.56191
913,88.36121,22.56427
914,88.36420,22.56248
915,88.45083,22.43708
916,88.42659,22.44289
917,88.42202,22.44289
918,88.41200,22.44423
919,88.40983,22.44427
920,88.35141,22.58615
921,88.35514,22.58366
922,88.35511,22.58291
923,88.35490,22.58234
924,88.35816,22.58555
925,88.25915,22.60666
926,88.27034,22.61266
927,88.26339,22.60801
928,88.38862,22.47727
929,88.39126,22.48252
930,88.37544,22.52885
931,88.38709,22.49236
932,88.38782,22.49274
933,88.39669,22.49242
934,88.39698,22.49226
935,88.40143,22.49200
936,88.40277,22.49189
937,88.40599,22.49066
938,88.40644,22.49108
939,88.40995,22.49065
940,88.41228,22.49117
941,88.32588,22.52712
942,88.34029,22.52386
943,88.34124,22.52373
944,88.36903,22.49276
945,88.38642,22.65084
946,88.40748,22.49095
947,88.41007,22.49118
948,88.41224,22.49084
949,88.41215,22.49053
950,88.40814,22.49594
951,88.40828,22.49425
952,88.40817,22.49334
953,88.40554,22.49605
954,88.40658,22.49599
955,88.40551,22.49358
956,88.40546,22.49319
957,88.40518,22.49135
958,88.40507,22.49082
959,88.40268,22.49248
960,88.40260,22.49301
961,88.40275,22.49551
962,88.40994,22.49060
963,88.40993,22.49049
964,88.40995,22.49033
965,88.41013,22.48976
966,88.41019,22.48772
967,88.41016,22.48676
968,88.38703,22.52371
969,88.37288,22.52147
970,88.37637,22.49647
971,88.37763,22.52291
972,88.38370,22.52216
973,88.36979,22.50615
974,88.35584,22.50367
975,88.36855,22.53658
976,88.36001,22.50400
977,88.37579,22.52037
978,88.37314,22.50319
979,88.37264,22.51321
980,88.38228,22.50539
981,88.37019,22.50510
982,88.37532,22.51458
983,88.38140,22.52219
984,88.37078,22.53927
985,88.35635,22.49784
986,88.34851,22.49677
987,88.37463,22.50647
988,88.35196,22.50026
989,88.36957,22.50387
990,88.37626,22.49768
991,88.36707,22.54037
992,88.36884,22.50497
993,88.35719,22.49987
994,88.37359,22.50293
995,88.36955,22.54020
996,88.37559,22.52428
997,88.38106,22.52189
998,88.36559,22.54116
999,88.36924,22.50736
1000,88.35281,22.49951
1001,88.38655,22.52058
1002,88.35094,22.49889
1003,88.38074,22.52244
1004,88.38217,22.52052
1005,88.36913,22.53456
1006,88.38609,22.51438
1007,88.37973,22.49828
1008,88.37846,22.51926
1009,88.38021,22.52246
1010,88.37504,22.52696
1011,88.37647,22.50112
1012,88.37904,22.49992
1013,88.37819,22.52492
1014,88.38823,22.51640
1015,88.37287,22.50141
1016,88.38733,22.52236
1017,88.35694,22.50584
1018,88.37426,22.52730
1019,88.35296,22.49775
1020,88.38624,22.50650
1021,88.37514,22.52722
1022,88.38816,22.51498
1023,88.37283,22.51107
1024,88.36479,22.53666
1025,88.37261,22.51353
1026,88.38816,22.51560
1027,88.36910,22.50945
1028,88.37069,22.50488
1029,88.37356,22.50138
1030,88.38491,22.51332
1031,88.34642,22.49722
1032,88.37994,22.50055
1033,88.36249,22.54101
1034,88.35942,22.50335
1035,88.38522,22.52027
1036,88.35059,22.49998
1037,88.36827,22.50690
1038,88.37340,22.52139
1039,88.37050,22.50815
1040,88.38072,22.49963
1041,88.35238,22.50466
1042,88.37067,22.50854
1043,88.36331,22.54002
1044,88.37068,22.50447
1045,88.37486,22.49978
1046,88.36891,22.53828
1047,88.38809,22.51600
1048,88.38769,22.52184
1049,88.36933,22.53839
1050,88.38733,22.51969
1051,88.37955,22.52563
1052,88.37361,22.50065
1053,88.38944,22.51677
1054,88.37357,22.52695
1055,88.37531,22.52879
1056,88.38065,22.52130
1057,88.37866,22.51118
1058,88.37403,22.50135
1059,88.37492,22.52292
1060,88.37552,22.50110
1061,88.35724,22.50261
1062,88.36785,22.50436
1063,88.37286,22.50223
1064,88.37149,22.50511
1065,88.37430,22.52548
1066,88.38221,22.52350
1067,88.35374,22.50017
1068,88.38928,22.51479
1069,88.37084,22.50590
1070,88.38271,22.52208
1071,88.35803,22.50572
1072,88.37079,22.50796
1073,88.36448,22.54056
1074,88.38171,22.52273
1075,88.37289,22.50255
1076,88.39042,22.52203
1077,88.34915,22.49606
1078,88.38763,22.52390
1079,88.37141,22.50636
1080,88.37495,22.51276
1081,88.34525,22.50041
1082,88.37519,22.50315
1083,88.38678,22.51585
1084,88.38575,22.51022
1085,88.39007,22.51540
1086,88.36951,22.53825
1087,88.37375,22.50254
1088,88.35458,22.50043
1089,88.35387,22.50185
1090,88.37332,22.50255
1091,88.35454,22.50025
1092,88.37094,22.54240
1093,88.37479,22.49944
1094,88.35005,22.50113
1095,88.34724,22.49675
1096,88.38727,22.52193
1097,88.39028,22.52150
1098,88.38874,22.51458
1099,88.34936,22.50015
1100,88.38391,22.49931
1101,88.36081,22.50529
1102,88.39021,22.51676
1103,88.36896,22.50744
1104,88.36883,22.50680
1105,88.38268,22.52138
1106,88.36783,22.50722
1107,88.37429,22.52441
1108,88.37609,22.51573
1109,88.37099,22.53559
1110,88.37978,22.50270
1111,88.35283,22.50276
1112,88.37549,22.50058
1113,88.37021,22.51019
1114,88.37756,22.50036
1115,88.36273,22.54095
1116,88.37712,22.51388
1117,88.35625,22.49692
1118,88.37136,22.53683
1119,88.36414,22.53787
1120,88.37763,22.52032
1121,88.37218,22.53824
1122,88.37027,22.50971
1123,88.38910,22.51452
1124,88.38716,22.51407
1125,88.37928,22.52407
1126,88.37240,22.53022
1127,88.36079,22.50410
1128,88.36917,22.50898
1129,88.34879,22.49917
1130,88.36378,22.53922
1131,88.38771,22.50626
1132,88.38555,22.52015
1133,88.38149,22.52509
1134,88.36363,22.54060
1135,88.35641,22.49931
1136,88.38595,22.52311
1137,88.38395,22.50000
1138,88.35200,22.49761
1139,88.37442,22.53434
1140,88.38010,22.52245
1141,88.35688,22.50381
1142,88.38877,22.51609
1143,88.37446,22.53679
1144,88.37362,22.52771
1145,88.34878,22.49897
1146,88.37796,22.49930
1147,88.35659,22.50117
1148,88.38129,22.52152
1149,88.37114,22.53901
1150,88.37669,22.53922
1151,88.37570,22.52484
